Freq Z_mod Z_Fase Err Eri E_mod E_fase R X
+3.517100e+02 +2.187500e+02 -8.057603e-01 +2.909084e+04 +2.068447e+06 +2.068651e+06 -1.556733e+00 +2.187284e+02 -3.076217e+00
+3.683537e+02 +2.131944e+02 -7.999426e-01 +2.829445e+04 +2.026455e+06 +2.026652e+06 -1.556835e+00 +2.131737e+02 -2.976446e+00
+3.857850e+02 +2.076389e+02 -7.921856e-01 +2.746986e+04 +1.986665e+06 +1.986854e+06 -1.556970e+00 +2.076190e+02 -2.870775e+00
+4.040412e+02 +2.020833e+02 -7.844285e-01 +2.668585e+04 +1.949051e+06 +1.949234e+06 -1.557105e+00 +2.020644e+02 -2.766608e+00
+4.231614e+02 +1.965278e+02 -7.766715e-01 +2.594129e+04 +1.913596e+06 +1.913772e+06 -1.557241e+00 +1.965097e+02 -2.663946e+00
+4.431863e+02 +1.916667e+02 -7.689145e-01 +2.514372e+04 +1.873476e+06 +1.873645e+06 -1.557376e+00 +1.916494e+02 -2.572107e+00
+4.641589e+02 +1.868056e+02 -7.601879e-01 +2.435282e+04 +1.835378e+06 +1.835539e+06 -1.557529e+00 +1.867891e+02 -2.478422e+00
+4.861239e+02 +1.819444e+02 -7.514612e-01 +2.359966e+04 +1.799273e+06 +1.799427e+06 -1.557681e+00 +1.819288e+02 -2.386219e+00
+5.091284e+02 +1.777778e+02 -7.417649e-01 +2.276391e+04 +1.758243e+06 +1.758391e+06 -1.557850e+00 +1.777629e+02 -2.301490e+00
+5.332215e+02 +1.736111e+02 -7.320687e-01 +2.196607e+04 +1.719094e+06 +1.719234e+06 -1.558019e+00 +1.735969e+02 -2.218170e+00
+5.584547e+02 +1.694444e+02 -7.214028e-01 +2.117622e+04 +1.681785e+06 +1.681918e+06 -1.558205e+00 +1.694310e+02 -2.133394e+00
+5.848820e+02 +1.652778e+02 -7.107369e-01 +2.042267e+04 +1.646281e+06 +1.646408e+06 -1.558392e+00 +1.652651e+02 -2.050168e+00
+6.125599e+02 +1.618056e+02 -7.010406e-01 +1.964662e+04 +1.605630e+06 +1.605751e+06 -1.558561e+00 +1.617934e+02 -1.979717e+00
+6.415476e+02 +1.583333e+02 -6.903747e-01 +1.887863e+04 +1.566705e+06 +1.566819e+06 -1.558747e+00 +1.583218e+02 -1.907761e+00
+6.719071e+02 +1.548611e+02 -6.797088e-01 +1.814507e+04 +1.529459e+06 +1.529567e+06 -1.558933e+00 +1.548502e+02 -1.837098e+00
+7.037033e+02 +1.513889e+02 -6.690429e-01 +1.744448e+04 +1.493850e+06 +1.493952e+06 -1.559119e+00 +1.513786e+02 -1.767728e+00
+7.370041e+02 +1.486111e+02 -6.574074e-01 +1.667252e+04 +1.453016e+06 +1.453112e+06 -1.559322e+00 +1.486013e+02 -1.705115e+00
+7.718807e+02 +1.458333e+02 -6.467415e-01 +1.595923e+04 +1.413792e+06 +1.413882e+06 -1.559509e+00 +1.458240e+02 -1.646098e+00
+8.084079e+02 +1.430556e+02 -6.360755e-01 +1.527784e+04 +1.376126e+06 +1.376211e+06 -1.559695e+00 +1.430467e+02 -1.588115e+00
+8.466635e+02 +1.402778e+02 -6.244400e-01 +1.460427e+04 +1.339969e+06 +1.340048e+06 -1.559898e+00 +1.402694e+02 -1.528792e+00
+8.867295e+02 +1.375000e+02 -6.137741e-01 +1.398311e+04 +1.305273e+06 +1.305348e+06 -1.560084e+00 +1.374921e+02 -1.472924e+00
+9.286915e+02 +1.347222e+02 -6.021386e-01 +1.336827e+04 +1.271995e+06 +1.272065e+06 -1.560287e+00 +1.347148e+02 -1.415810e+00
+9.726393e+02 +1.326389e+02 -5.905031e-01 +1.271421e+04 +1.233600e+06 +1.233666e+06 -1.560490e+00 +1.326318e+02 -1.366982e+00
+1.018667e+03 +1.305556e+02 -5.788675e-01 +1.209043e+04 +1.196659e+06 +1.196720e+06 -1.560693e+00 +1.305489e+02 -1.318999e+00
+1.066872e+03 +1.284722e+02 -5.662624e-01 +1.147589e+04 +1.161120e+06 +1.161177e+06 -1.560913e+00 +1.284659e+02 -1.269689e+00
+1.117359e+03 +1.263889e+02 -5.546269e-01 +1.090913e+04 +1.126933e+06 +1.126986e+06 -1.561116e+00 +1.263830e+02 -1.223434e+00
+1.170235e+03 +1.243056e+02 -5.429913e-01 +1.036860e+04 +1.094050e+06 +1.094099e+06 -1.561319e+00 +1.243000e+02 -1.178024e+00
+1.225613e+03 +1.222222e+02 -5.313558e-01 +9.853105e+03 +1.062424e+06 +1.062470e+06 -1.561522e+00 +1.222170e+02 -1.133461e+00
+1.283612e+03 +1.201389e+02 -5.197203e-01 +9.361466e+03 +1.032012e+06 +1.032055e+06 -1.561725e+00 +1.201339e+02 -1.089744e+00
+1.344355e+03 +1.187500e+02 -5.080847e-01 +8.840570e+03 +9.969087e+05 +9.969479e+05 -1.561929e+00 +1.187453e+02 -1.053032e+00
+1.407973e+03 +1.173611e+02 -4.954796e-01 +8.329123e+03 +9.631309e+05 +9.631669e+05 -1.562149e+00 +1.173567e+02 -1.014897e+00
+1.474602e+03 +1.159722e+02 -4.838441e-01 +7.859032e+03 +9.306277e+05 +9.306609e+05 -1.562352e+00 +1.159681e+02 -9.793357e-01
+1.544383e+03 +1.138889e+02 -4.731782e-01 +7.472757e+03 +9.048341e+05 +9.048649e+05 -1.562538e+00 +1.138850e+02 -9.405426e-01
+1.617467e+03 +1.125000e+02 -4.625123e-01 +7.060381e+03 +8.746174e+05 +8.746459e+05 -1.562724e+00 +1.124963e+02 -9.081308e-01
+1.694009e+03 +1.111111e+02 -4.518464e-01 +6.668231e+03 +8.455387e+05 +8.455650e+05 -1.562910e+00 +1.111077e+02 -8.762361e-01
+1.774173e+03 +1.097222e+02 -4.402108e-01 +6.281500e+03 +8.175545e+05 +8.175787e+05 -1.563113e+00 +1.097190e+02 -8.430016e-01
+1.858131e+03 +1.090278e+02 -4.295449e-01 +5.889637e+03 +7.855873e+05 +7.856094e+05 -1.563299e+00 +1.090247e+02 -8.173707e-01
+1.946062e+03 +1.083333e+02 -4.188790e-01 +5.519040e+03 +7.549006e+05 +7.549208e+05 -1.563486e+00 +1.083304e+02 -7.919982e-01
