Freq Z_mod Z_Fase Err Eri E_mod E_fase R X
+5.794984e+01 +7.631944e+02 -7.950944e-01 +4.993613e+04 +3.598246e+06 +3.598593e+06 -1.556919e+00 +7.631210e+02 -1.059052e+01
+6.069215e+01 +7.430556e+02 -7.999426e-01 +4.927066e+04 +3.528775e+06 +3.529119e+06 -1.556835e+00 +7.429831e+02 -1.037393e+01
+6.356424e+01 +7.236111e+02 -8.047907e-01 +4.860132e+04 +3.459865e+06 +3.460207e+06 -1.556750e+00 +7.235397e+02 -1.016369e+01
+6.657224e+01 +7.048611e+02 -8.086692e-01 +4.786932e+04 +3.391409e+06 +3.391747e+06 -1.556682e+00 +7.047909e+02 -9.948037e+00
+6.972259e+01 +6.861111e+02 -8.115781e-01 +4.712435e+04 +3.326662e+06 +3.326995e+06 -1.556632e+00 +6.860423e+02 -9.718240e+00
+7.302202e+01 +6.680556e+02 -8.154566e-01 +4.643199e+04 +3.262194e+06 +3.262524e+06 -1.556564e+00 +6.679879e+02 -9.507715e+00
+7.647758e+01 +6.500000e+02 -8.183655e-01 +4.572804e+04 +3.201314e+06 +3.201641e+06 -1.556513e+00 +6.499337e+02 -9.283746e+00
+8.009667e+01 +6.333333e+02 -8.222440e-01 +4.502321e+04 +3.137102e+06 +3.137425e+06 -1.556445e+00 +6.332681e+02 -9.088569e+00
+8.388702e+01 +6.166667e+02 -8.251529e-01 +4.430693e+04 +3.076308e+06 +3.076627e+06 -1.556395e+00 +6.166027e+02 -8.880701e+00
+8.785674e+01 +6.000000e+02 -8.280618e-01 +4.363337e+04 +3.018898e+06 +3.019213e+06 -1.556344e+00 +5.999373e+02 -8.671141e+00
+9.201432e+01 +5.833333e+02 -8.300010e-01 +4.295253e+04 +2.964847e+06 +2.965159e+06 -1.556310e+00 +5.832721e+02 -8.450017e+00
+9.636864e+01 +5.673611e+02 -8.319403e-01 +4.226483e+04 +2.910577e+06 +2.910883e+06 -1.556276e+00 +5.673013e+02 -8.237849e+00
+1.009290e+02 +5.520833e+02 -8.338795e-01 +4.156854e+04 +2.855969e+06 +2.856271e+06 -1.556242e+00 +5.520249e+02 -8.034706e+00
+1.057052e+02 +5.375000e+02 -8.358188e-01 +4.086198e+04 +2.800909e+06 +2.801207e+06 -1.556209e+00 +5.374428e+02 -7.840659e+00
+1.107074e+02 +5.222222e+02 -8.367884e-01 +4.020367e+04 +2.752591e+06 +2.752885e+06 -1.556192e+00 +5.221665e+02 -7.626635e+00
+1.159463e+02 +5.076389e+02 -8.367884e-01 +3.948988e+04 +2.703721e+06 +2.704010e+06 -1.556192e+00 +5.075848e+02 -7.413657e+00
+1.214332e+02 +4.930556e+02 -8.367884e-01 +3.882080e+04 +2.657912e+06 +2.658196e+06 -1.556192e+00 +4.930030e+02 -7.200679e+00
+1.271797e+02 +4.791667e+02 -8.358188e-01 +3.809693e+04 +2.611377e+06 +2.611655e+06 -1.556209e+00 +4.791157e+02 -6.989735e+00
+1.331981e+02 +4.659722e+02 -8.338795e-01 +3.731878e+04 +2.563989e+06 +2.564260e+06 -1.556242e+00 +4.659229e+02 -6.781494e+00
+1.395013e+02 +4.534722e+02 -8.319403e-01 +3.652964e+04 +2.515622e+06 +2.515887e+06 -1.556276e+00 +4.534244e+02 -6.584229e+00
+1.461028e+02 +4.409722e+02 -8.290314e-01 +3.574238e+04 +2.470045e+06 +2.470303e+06 -1.556327e+00 +4.409261e+02 -6.380349e+00
+1.530167e+02 +4.284722e+02 -8.261225e-01 +3.499978e+04 +2.427244e+06 +2.427496e+06 -1.556378e+00 +4.284277e+02 -6.177737e+00
+1.602578e+02 +4.166667e+02 -8.222440e-01 +3.420387e+04 +2.383238e+06 +2.383483e+06 -1.556445e+00 +4.166238e+02 -5.979322e+00
+1.678416e+02 +4.055556e+02 -8.183655e-01 +3.339490e+04 +2.337900e+06 +2.338138e+06 -1.556513e+00 +4.055142e+02 -5.792423e+00
+1.757842e+02 +3.944444e+02 -8.144870e-01 +3.262881e+04 +2.295147e+06 +2.295379e+06 -1.556581e+00 +3.944046e+02 -5.607028e+00
+1.841027e+02 +3.840278e+02 -8.096388e-01 +3.180911e+04 +2.250888e+06 +2.251113e+06 -1.556665e+00 +3.839894e+02 -5.426464e+00
+1.928149e+02 +3.736111e+02 -8.047907e-01 +3.103172e+04 +2.209108e+06 +2.209326e+06 -1.556750e+00 +3.735743e+02 -5.247662e+00
+2.019393e+02 +3.631944e+02 -7.989729e-01 +3.025906e+04 +2.169791e+06 +2.170002e+06 -1.556852e+00 +3.631591e+02 -5.064477e+00
+2.114955e+02 +3.534722e+02 -7.931552e-01 +2.947035e+04 +2.128737e+06 +2.128941e+06 -1.556953e+00 +3.534384e+02 -4.893020e+00
