Freq Z_mod Z_Fase Err Eri E_mod E_fase R X
+5.794984e+01 +1.756944e+02 -1.111193e+00 +3.031444e+05 +1.562889e+07 +1.563183e+07 -1.551402e+00 +1.756614e+02 -3.407200e+00
+6.069215e+01 +1.729167e+02 -1.119920e+00 +2.964062e+05 +1.516239e+07 +1.516529e+07 -1.551250e+00 +1.728836e+02 -3.379663e+00
+6.356424e+01 +1.694444e+02 -1.126707e+00 +2.905630e+05 +1.477393e+07 +1.477678e+07 -1.551132e+00 +1.694117e+02 -3.331867e+00
+6.657224e+01 +1.652778e+02 -1.132525e+00 +2.858968e+05 +1.446198e+07 +1.446480e+07 -1.551030e+00 +1.652455e+02 -3.266715e+00
+6.972259e+01 +1.611111e+02 -1.138343e+00 +2.814770e+05 +1.416561e+07 +1.416841e+07 -1.550929e+00 +1.610793e+02 -3.200717e+00
+7.302202e+01 +1.576389e+02 -1.143191e+00 +2.758482e+05 +1.382345e+07 +1.382620e+07 -1.550844e+00 +1.576075e+02 -3.145072e+00
+7.647758e+01 +1.534722e+02 -1.148039e+00 +2.716821e+05 +1.355717e+07 +1.355989e+07 -1.550759e+00 +1.534414e+02 -3.074926e+00
+8.009667e+01 +1.500000e+02 -1.152887e+00 +2.665319e+05 +1.324422e+07 +1.324690e+07 -1.550675e+00 +1.499696e+02 -3.018047e+00
+8.388702e+01 +1.465278e+02 -1.156765e+00 +2.613958e+05 +1.294544e+07 +1.294808e+07 -1.550607e+00 +1.464979e+02 -2.958102e+00
+8.785674e+01 +1.430556e+02 -1.160644e+00 +2.564998e+05 +1.266051e+07 +1.266311e+07 -1.550539e+00 +1.430262e+02 -2.897687e+00
+9.201432e+01 +1.395833e+02 -1.165492e+00 +2.520507e+05 +1.238914e+07 +1.239171e+07 -1.550455e+00 +1.395545e+02 -2.839163e+00
+9.636864e+01 +1.361111e+02 -1.169371e+00 +2.476226e+05 +1.213110e+07 +1.213363e+07 -1.550387e+00 +1.360828e+02 -2.777749e+00
+1.009290e+02 +1.326389e+02 -1.173249e+00 +2.434279e+05 +1.188618e+07 +1.188867e+07 -1.550319e+00 +1.326111e+02 -2.715865e+00
+1.057052e+02 +1.298611e+02 -1.177128e+00 +2.381853e+05 +1.159186e+07 +1.159430e+07 -1.550252e+00 +1.298337e+02 -2.667777e+00
+1.107074e+02 +1.263889e+02 -1.181006e+00 +2.344409e+05 +1.137214e+07 +1.137456e+07 -1.550184e+00 +1.263620e+02 -2.605000e+00
+1.159463e+02 +1.236111e+02 -1.183915e+00 +2.294418e+05 +1.110230e+07 +1.110467e+07 -1.550133e+00 +1.235847e+02 -2.554021e+00
+1.214332e+02 +1.201389e+02 -1.188763e+00 +2.263293e+05 +1.090701e+07 +1.090936e+07 -1.550048e+00 +1.201130e+02 -2.492443e+00
+1.271797e+02 +1.173611e+02 -1.193611e+00 +2.221197e+05 +1.066066e+07 +1.066297e+07 -1.549964e+00 +1.173356e+02 -2.444742e+00
+1.331981e+02 +1.138889e+02 -1.198459e+00 +2.194370e+05 +1.048928e+07 +1.049158e+07 -1.549879e+00 +1.138640e+02 -2.382047e+00
+1.395013e+02 +1.111111e+02 -1.202338e+00 +2.154549e+05 +1.026570e+07 +1.026796e+07 -1.549812e+00 +1.110866e+02 -2.331468e+00
+1.461028e+02 +1.076389e+02 -1.206216e+00 +2.130408e+05 +1.011803e+07 +1.012027e+07 -1.549744e+00 +1.076150e+02 -2.265895e+00
+1.530167e+02 +1.048611e+02 -1.210095e+00 +2.094745e+05 +9.916761e+06 +9.918973e+06 -1.549676e+00 +1.048377e+02 -2.214517e+00
+1.602578e+02 +1.020833e+02 -1.213973e+00 +2.061105e+05 +9.726319e+06 +9.728503e+06 -1.549608e+00 +1.020604e+02 -2.162763e+00
+1.678416e+02 +9.930556e+01 -1.218822e+00 +2.031102e+05 +9.546600e+06 +9.548760e+06 -1.549524e+00 +9.928309e+01 -2.112313e+00
+1.757842e+02 +9.652778e+01 -1.223670e+00 +2.003072e+05 +9.377538e+06 +9.379677e+06 -1.549439e+00 +9.650576e+01 -2.061393e+00
+1.841027e+02 +9.375000e+01 -1.226579e+00 +1.973914e+05 +9.219112e+06 +9.221225e+06 -1.549388e+00 +9.372852e+01 -2.006831e+00
+1.928149e+02 +9.097222e+01 -1.230457e+00 +1.948414e+05 +9.071323e+06 +9.073415e+06 -1.549321e+00 +9.095124e+01 -1.953526e+00
+2.019393e+02 +8.888889e+01 -1.234336e+00 +1.909980e+05 +8.864433e+06 +8.866491e+06 -1.549253e+00 +8.886826e+01 -1.914805e+00
+2.114955e+02 +8.611111e+01 -1.238214e+00 +1.888422e+05 +8.736919e+06 +8.738960e+06 -1.549185e+00 +8.609100e+01 -1.860795e+00
+2.215040e+02 +8.402778e+01 -1.242093e+00 +1.853587e+05 +8.548968e+06 +8.550977e+06 -1.549118e+00 +8.400803e+01 -1.821462e+00
+2.319860e+02 +8.194444e+01 -1.246941e+00 +1.821913e+05 +8.370201e+06 +8.372184e+06 -1.549033e+00 +8.192504e+01 -1.783234e+00
+2.429641e+02 +7.916667e+01 -1.251789e+00 +1.807630e+05 +8.272408e+06 +8.274383e+06 -1.548948e+00 +7.914777e+01 -1.729483e+00
+2.544617e+02 +7.708333e+01 -1.256637e+00 +1.779465e+05 +8.112089e+06 +8.114040e+06 -1.548864e+00 +7.706479e+01 -1.690491e+00
+2.665034e+02 +7.500000e+01 -1.261485e+00 +1.752994e+05 +7.960691e+06 +7.962621e+06 -1.548779e+00 +7.498182e+01 -1.651147e+00
+2.791150e+02 +7.291667e+01 -1.267303e+00 +1.729548e+05 +7.818149e+06 +7.820062e+06 -1.548678e+00 +7.289883e+01 -1.612684e+00
+2.923233e+02 +7.083333e+01 -1.272151e+00 +1.706473e+05 +7.684435e+06 +7.686330e+06 -1.548593e+00 +7.081587e+01 -1.572599e+00
+3.061567e+02 +6.875000e+01 -1.277969e+00 +1.686418e+05 +7.559544e+06 +7.561425e+06 -1.548492e+00 +6.873290e+01 -1.533325e+00
+3.206447e+02 +6.736111e+01 -1.284756e+00 +1.652146e+05 +7.366778e+06 +7.368631e+06 -1.548373e+00 +6.734418e+01 -1.510327e+00
+3.358183e+02 +6.527778e+01 -1.292513e+00 +1.637668e+05 +7.258382e+06 +7.260230e+06 -1.548238e+00 +6.526117e+01 -1.472451e+00
+3.517100e+02 +6.319444e+01 -1.299301e+00 +1.623702e+05 +7.158876e+06 +7.160717e+06 -1.548119e+00 +6.317820e+01 -1.432942e+00
+3.683537e+02 +6.180556e+01 -1.306088e+00 +1.593455e+05 +6.988995e+06 +6.990811e+06 -1.548001e+00 +6.178950e+01 -1.408769e+00
+3.857850e+02 +5.972222e+01 -1.312875e+00 +1.582711e+05 +6.905971e+06 +6.907785e+06 -1.547882e+00 +5.970654e+01 -1.368355e+00
+4.040412e+02 +5.763889e+01 -1.319663e+00 +1.573913e+05 +6.832248e+06 +6.834061e+06 -1.547764e+00 +5.762360e+01 -1.327448e+00
+4.231614e+02 +5.625000e+01 -1.326450e+00 +1.547822e+05 +6.684596e+06 +6.686388e+06 -1.547645e+00 +5.623493e+01 -1.302123e+00
+4.431863e+02 +5.486111e+01 -1.335177e+00 +1.525268e+05 +6.544120e+06 +6.545897e+06 -1.547493e+00 +5.484622e+01 -1.278326e+00
+4.641589e+02 +5.347222e+01 -1.343904e+00 +1.503941e+05 +6.410704e+06 +6.412468e+06 -1.547341e+00 +5.345751e+01 -1.254105e+00
+4.861239e+02 +5.138889e+01 -1.350691e+00 +1.501748e+05 +6.369176e+06 +6.370946e+06 -1.547222e+00 +5.137461e+01 -1.211330e+00
+5.091284e+02 +5.000000e+01 -1.358448e+00 +1.482185e+05 +6.250298e+06 +6.252055e+06 -1.547087e+00 +4.998595e+01 -1.185358e+00
+5.332215e+02 +4.861111e+01 -1.366205e+00 +1.463959e+05 +6.138376e+06 +6.140121e+06 -1.546952e+00 +4.859729e+01 -1.159011e+00
+5.584547e+02 +4.722222e+01 -1.372992e+00 +1.446071e+05 +6.033385e+06 +6.035118e+06 -1.546833e+00 +4.720866e+01 -1.131489e+00
+5.848820e+02 +4.652778e+01 -1.378810e+00 +1.407277e+05 +5.846740e+06 +5.848433e+06 -1.546732e+00 +4.651431e+01 -1.119572e+00
+6.125599e+02 +4.513889e+01 -1.385598e+00 +1.391851e+05 +5.754315e+06 +5.755999e+06 -1.546613e+00 +4.512569e+01 -1.091498e+00
+6.415476e+02 +4.375000e+01 -1.392385e+00 +1.377866e+05 +5.668719e+06 +5.670393e+06 -1.546495e+00 +4.373708e+01 -1.063095e+00
+6.719071e+02 +4.236111e+01 -1.396263e+00 +1.362528e+05 +5.590036e+06 +5.591696e+06 -1.546427e+00 +4.234853e+01 -1.032212e+00
+7.037033e+02 +4.097222e+01 -1.399172e+00 +1.347865e+05 +5.518379e+06 +5.520025e+06 -1.546376e+00 +4.096001e+01 -1.000449e+00
+7.370041e+02 +4.027778e+01 -1.403051e+00 +1.312780e+05 +5.359873e+06 +5.361481e+06 -1.546308e+00 +4.026570e+01 -9.862178e-01
+7.718807e+02 +3.958333e+01 -1.404020e+00 +1.276336e+05 +5.207475e+06 +5.209038e+06 -1.546292e+00 +3.957145e+01 -9.698838e-01
+8.084079e+02 +3.819444e+01 -1.405960e+00 +1.264725e+05 +5.152982e+06 +5.154534e+06 -1.546258e+00 +3.818295e+01 -9.371451e-01
+8.466635e+02 +3.680556e+01 -1.406929e+00 +1.254013e+05 +5.105814e+06 +5.107353e+06 -1.546241e+00 +3.679446e+01 -9.036898e-01
+8.867295e+02 +3.541667e+01 -1.408869e+00 +1.246021e+05 +5.066289e+06 +5.067821e+06 -1.546207e+00 +3.540596e+01 -8.707867e-01
+9.286915e+02 +3.472222e+01 -1.408869e+00 +1.213515e+05 +4.934121e+06 +4.935613e+06 -1.546207e+00 +3.471173e+01 -8.537124e-01
+9.726393e+02 +3.402778e+01 -1.407899e+00 +1.181517e+05 +4.807326e+06 +4.808778e+06 -1.546224e+00 +3.401751e+01 -8.360625e-01
+1.018667e+03 +3.333333e+01 -1.406929e+00 +1.150841e+05 +4.685741e+06 +4.687154e+06 -1.546241e+00 +3.332328e+01 -8.184360e-01
+1.066872e+03 +3.263889e+01 -1.405960e+00 +1.121448e+05 +4.569215e+06 +4.570591e+06 -1.546258e+00 +3.262906e+01 -8.008331e-01
+1.117359e+03 +3.125000e+01 -1.404020e+00 +1.116824e+05 +4.556663e+06 +4.558032e+06 -1.546292e+00 +3.124062e+01 -7.656977e-01
+1.170235e+03 +2.986111e+01 -1.402081e+00 +1.114418e+05 +4.553140e+06 +4.554504e+06 -1.546325e+00 +2.985217e+01 -7.306563e-01
+1.225613e+03 +2.916667e+01 -1.400142e+00 +1.087893e+05 +4.450925e+06 +4.452254e+06 -1.546359e+00 +2.915796e+01 -7.126774e-01
+1.283612e+03 +2.847222e+01 -1.398203e+00 +1.062599e+05 +4.353471e+06 +4.354768e+06 -1.546393e+00 +2.846374e+01 -6.947455e-01
+1.344355e+03 +2.777778e+01 -1.394324e+00 +1.037067e+05 +4.260690e+06 +4.261952e+06 -1.546461e+00 +2.776955e+01 -6.759207e-01
+1.407973e+03 +2.708333e+01 -1.391415e+00 +1.013480e+05 +4.172492e+06 +4.173723e+06 -1.546512e+00 +2.707535e+01 -6.576481e-01
+1.474602e+03 +2.638889e+01 -1.387537e+00 +9.903843e+04 +4.088810e+06 +4.090010e+06 -1.546579e+00 +2.638115e+01 -6.389995e-01
+1.544383e+03 +2.569444e+01 -1.384628e+00 +9.691568e+04 +4.009582e+06 +4.010753e+06 -1.546630e+00 +2.568694e+01 -6.208796e-01
+1.617467e+03 +2.430556e+01 -1.380749e+00 +9.755048e+04 +4.047186e+06 +4.048361e+06 -1.546698e+00 +2.429850e+01 -5.856737e-01
+1.694009e+03 +2.361111e+01 -1.376871e+00 +9.561297e+04 +3.977980e+06 +3.979129e+06 -1.546765e+00 +2.360429e+01 -5.673423e-01
+1.774173e+03 +2.291667e+01 -1.372992e+00 +9.379434e+04 +3.913344e+06 +3.914468e+06 -1.546833e+00 +2.291009e+01 -5.491050e-01
+1.858131e+03 +2.222222e+01 -1.367175e+00 +9.196371e+04 +3.853299e+06 +3.854396e+06 -1.546935e+00 +2.221590e+01 -5.302096e-01
+1.946062e+03 +2.152778e+01 -1.361357e+00 +9.025531e+04 +3.797884e+06 +3.798956e+06 -1.547036e+00 +2.152170e+01 -5.114553e-01
+2.038154e+03 +2.083333e+01 -1.356509e+00 +8.873272e+04 +3.747164e+06 +3.748214e+06 -1.547121e+00 +2.082749e+01 -4.931944e-01
+2.134604e+03 +2.013889e+01 -1.350691e+00 +8.726910e+04 +3.701235e+06 +3.702264e+06 -1.547222e+00 +2.013329e+01 -4.747103e-01
+2.235618e+03 +1.944444e+01 -1.344873e+00 +8.593020e+04 +3.660221e+06 +3.661230e+06 -1.547324e+00 +1.943909e+01 -4.563671e-01
+2.341412e+03 +1.875000e+01 -1.339055e+00 +8.471832e+04 +3.624285e+06 +3.625275e+06 -1.547425e+00 +1.874488e+01 -4.381650e-01
+2.452213e+03 +1.875000e+01 -1.332268e+00 +8.048046e+04 +3.460535e+06 +3.461470e+06 -1.547544e+00 +1.874493e+01 -4.359444e-01
+2.568257e+03 +1.805556e+01 -1.325481e+00 +7.939309e+04 +3.431267e+06 +3.432185e+06 -1.547662e+00 +1.805072e+01 -4.176600e-01
+2.689793e+03 +1.736111e+01 -1.318693e+00 +7.843439e+04 +3.407287e+06 +3.408190e+06 -1.547781e+00 +1.735651e+01 -3.995400e-01
