Freq Z_mod Z_Fase Err Eri E_mod E_fase R X
+2.429641e+02 +3.675000e+04 -7.853982e-01 +2.443286e+02 +1.782296e+04 +1.782463e+04 -1.557089e+00 +3.674655e+04 -5.037453e+02
+2.544617e+02 +3.587500e+04 -7.941248e-01 +2.416340e+02 +1.743267e+04 +1.743435e+04 -1.556936e+00 +3.587155e+04 -4.972149e+02
+2.665034e+02 +3.506250e+04 -8.028515e-01 +2.386562e+02 +1.703067e+04 +1.703234e+04 -1.556784e+00 +3.505906e+04 -4.912937e+02
+2.791150e+02 +3.431250e+04 -8.203047e-01 +2.379153e+02 +1.661652e+04 +1.661823e+04 -1.556479e+00 +3.430898e+04 -4.912359e+02
+2.923233e+02 +3.350000e+04 -8.290314e-01 +2.351500e+02 +1.625049e+04 +1.625219e+04 -1.556327e+00 +3.349649e+04 -4.847056e+02
+3.061567e+02 +3.275000e+04 -8.377580e-01 +2.320842e+02 +1.587152e+04 +1.587322e+04 -1.556175e+00 +3.274650e+04 -4.788415e+02
+3.206447e+02 +3.193750e+04 -8.377580e-01 +2.272352e+02 +1.553992e+04 +1.554158e+04 -1.556175e+00 +3.193409e+04 -4.669619e+02
+3.358183e+02 +3.125000e+04 -8.464847e-01 +2.240507e+02 +1.516416e+04 +1.516581e+04 -1.556022e+00 +3.124659e+04 -4.616690e+02
+3.517100e+02 +3.043750e+04 -8.464847e-01 +2.196378e+02 +1.486548e+04 +1.486711e+04 -1.556022e+00 +3.043418e+04 -4.496656e+02
+3.683537e+02 +2.981250e+04 -8.552113e-01 +2.163174e+02 +1.449133e+04 +1.449295e+04 -1.555870e+00 +2.980918e+04 -4.449724e+02
+3.857850e+02 +2.912500e+04 -8.639380e-01 +2.135759e+02 +1.416314e+04 +1.416475e+04 -1.555718e+00 +2.912169e+04 -4.391465e+02
+4.040412e+02 +2.843750e+04 -8.639380e-01 +2.088558e+02 +1.385012e+04 +1.385170e+04 -1.555718e+00 +2.843427e+04 -4.287804e+02
+4.231614e+02 +2.781250e+04 -8.726646e-01 +2.059596e+02 +1.352146e+04 +1.352303e+04 -1.555565e+00 +2.780927e+04 -4.235922e+02
+4.431863e+02 +2.712500e+04 -8.813913e-01 +2.036540e+02 +1.323770e+04 +1.323927e+04 -1.555413e+00 +2.712179e+04 -4.172523e+02
+4.641589e+02 +2.650000e+04 -8.901179e-01 +2.010088e+02 +1.293764e+04 +1.293920e+04 -1.555261e+00 +2.649680e+04 -4.116739e+02
+4.861239e+02 +2.593750e+04 -8.988446e-01 +1.980109e+02 +1.262094e+04 +1.262249e+04 -1.555109e+00 +2.593431e+04 -4.068855e+02
+5.091284e+02 +2.531250e+04 -8.988446e-01 +1.937323e+02 +1.234822e+04 +1.234974e+04 -1.555109e+00 +2.530939e+04 -3.970811e+02
+5.332215e+02 +2.468750e+04 -9.075712e-01 +1.915029e+02 +1.208874e+04 +1.209025e+04 -1.554956e+00 +2.468440e+04 -3.910363e+02
+5.584547e+02 +2.412500e+04 -9.075712e-01 +1.871134e+02 +1.181164e+04 +1.181313e+04 -1.554956e+00 +2.412197e+04 -3.821266e+02
+5.848820e+02 +2.356250e+04 -9.162979e-01 +1.846826e+02 +1.154715e+04 +1.154863e+04 -1.554804e+00 +2.355949e+04 -3.768052e+02
+6.125599e+02 +2.300000e+04 -9.162979e-01 +1.806505e+02 +1.129505e+04 +1.129649e+04 -1.554804e+00 +2.299706e+04 -3.678099e+02
+6.415476e+02 +2.243750e+04 -9.250245e-01 +1.784960e+02 +1.105504e+04 +1.105648e+04 -1.554652e+00 +2.243458e+04 -3.622315e+02
+6.719071e+02 +2.193750e+04 -9.250245e-01 +1.743153e+02 +1.079611e+04 +1.079751e+04 -1.554652e+00 +2.193464e+04 -3.541595e+02
+7.037033e+02 +2.137500e+04 -9.424778e-01 +1.740417e+02 +1.057951e+04 +1.058094e+04 -1.554347e+00 +2.137211e+04 -3.515888e+02
+7.370041e+02 +2.087500e+04 -9.424778e-01 +1.701581e+02 +1.034344e+04 +1.034484e+04 -1.554347e+00 +2.087218e+04 -3.433645e+02
+7.718807e+02 +2.037500e+04 -9.512044e-01 +1.679978e+02 +1.011841e+04 +1.011981e+04 -1.554195e+00 +2.037219e+04 -3.382431e+02
+8.084079e+02 +1.987500e+04 -9.512044e-01 +1.644424e+02 +9.904273e+03 +9.905638e+03 -1.554195e+00 +1.987226e+04 -3.299426e+02
+8.466635e+02 +1.943750e+04 -9.512044e-01 +1.605463e+02 +9.669612e+03 +9.670944e+03 -1.554195e+00 +1.943482e+04 -3.226797e+02
+8.867295e+02 +1.893750e+04 -9.686577e-01 +1.602261e+02 +9.476419e+03 +9.477773e+03 -1.553890e+00 +1.893479e+04 -3.201472e+02
