Freq Z_mod Z_Fase Err Eri E_mod E_fase R X
+9.540955e+04 +3.287599e+04 -1.608322e+01 +1.405663e+01 +4.875394e+01 +5.073988e+01 -1.290091e+00 +3.158924e+04 -9.107742e+03
+1.206793e+05 +3.405866e+04 -1.945559e+01 +1.289744e+01 +3.651115e+01 +3.872219e+01 -1.231232e+00 +3.211391e+04 -1.134413e+04
+1.526418e+05 +3.651534e+04 -2.548599e+01 +1.228664e+01 +2.577569e+01 +2.855429e+01 -1.125982e+00 +3.296205e+04 -1.571220e+04
+1.930698e+05 +4.036315e+04 -2.678259e+01 +9.202758e+00 +1.823213e+01 +2.042306e+01 -1.103352e+00 +3.603310e+04 -1.818789e+04
+2.442053e+05 +4.239469e+04 -3.136175e+01 +8.000625e+00 +1.312683e+01 +1.537282e+01 -1.023431e+00 +3.620076e+04 -2.206388e+04
+3.088844e+05 +4.699712e+04 -3.744441e+01 +6.665771e+00 +8.704476e+00 +1.096359e+01 -9.172681e-01 +3.731306e+04 -2.857384e+04
+3.906940e+05 +5.326334e+04 -4.124474e+01 +5.042231e+00 +5.750628e+00 +7.648125e+00 -8.509398e-01 +4.004873e+04 -3.511529e+04
+4.941713e+05 +6.136521e+04 -4.620009e+01 +3.788035e+00 +3.632583e+00 +5.248321e+00 -7.644526e-01 +4.247344e+04 -4.429103e+04
+6.250552e+05 +7.172088e+04 -4.618809e+01 +2.561902e+00 +2.457798e+00 +3.550227e+00 -7.646621e-01 +4.965188e+04 -5.175496e+04
+7.906043e+05 +8.120587e+04 -4.816075e+01 +1.846890e+00 +1.653588e+00 +2.478983e+00 -7.302326e-01 +5.416780e+04 -6.049994e+04
+1.000000e+06 +9.861335e+04 -5.160048e+01 +1.264834e+00 +1.002478e+00 +1.613929e+00 -6.701981e-01 +6.125282e+04 -7.728314e+04
