Freq Z_mod Z_Fase Err Eri E_mod E_fase R X
+5.794984e+01 +2.915674e+06 -8.193351e-01 +1.346955e+01 +9.418562e+02 +9.419525e+02 -1.556496e+00 +2.915375e+06 -4.169299e+04
+6.069215e+01 +2.877903e+06 -5.759587e-01 +9.159523e+00 +9.111493e+02 +9.111953e+02 -1.560744e+00 +2.877757e+06 -2.892927e+04
+6.356424e+01 +2.831785e+06 -4.935403e-01 +7.616259e+00 +8.841601e+02 +8.841929e+02 -1.562182e+00 +2.831680e+06 -2.439242e+04
+6.657224e+01 +2.771465e+06 -5.585054e-01 +8.408439e+00 +8.625750e+02 +8.626160e+02 -1.561049e+00 +2.771334e+06 -2.701514e+04
+6.972259e+01 +2.933410e+06 -4.654211e-01 +6.321099e+00 +7.781433e+02 +7.781690e+02 -1.562673e+00 +2.933313e+06 -2.382821e+04
+7.302202e+01 +2.927507e+06 -1.725937e-01 +2.242694e+00 +7.445029e+02 +7.445063e+02 -1.567784e+00 +2.927494e+06 -8.818597e+03
+7.647758e+01 +2.972264e+06 -1.628974e-01 +1.990625e+00 +7.001593e+02 +7.001622e+02 -1.567953e+00 +2.972252e+06 -8.450420e+03
+8.009667e+01 +3.092569e+06 -1.095679e-01 +1.228702e+00 +6.425182e+02 +6.425194e+02 -1.568884e+00 +3.092564e+06 -5.913980e+03
+8.388702e+01 +3.157007e+06 -1.134464e-01 +1.189920e+00 +6.009647e+02 +6.009659e+02 -1.568816e+00 +3.157001e+06 -6.250911e+03
+8.785674e+01 +3.153951e+06 -7.563093e-02 +7.581703e-01 +5.743672e+02 +5.743677e+02 -1.569476e+00 +3.153949e+06 -4.163242e+03
+9.201432e+01 +3.155833e+06 -6.302578e-02 +6.029012e-01 +5.480881e+02 +5.480885e+02 -1.569696e+00 +3.155831e+06 -3.471439e+03
+9.636864e+01 +3.009910e+06 -1.551404e-02 +1.485707e-01 +5.486949e+02 +5.486949e+02 -1.570526e+00 +3.009910e+06 -8.149964e+02
