Freq Z_mod Z_Fase Err Eri E_mod E_fase R X
+1.000000e+01 +3.298675e+00 +1.790159e+02 +2.416048e+09 -2.416048e+09 +3.416808e+09 +7.853982e-01 -3.293704e+00 -3.293704e+00
+1.123105e+01 +3.117277e+00 +6.523618e+01 +3.070291e+09 -3.070291e+09 +4.342047e+09 +7.853982e-01 -2.307759e+00 -2.307759e+00
+1.261364e+01 +3.246181e+00 +1.699819e+02 -2.058470e+09 +2.058470e+09 +2.911117e+09 -2.356194e+00 +3.064822e+00 +3.064822e+00
+1.416643e+01 +4.280047e+00 +1.787682e+02 +1.374893e+09 -1.374893e+09 +1.944393e+09 +7.853982e-01 -4.085645e+00 -4.085645e+00
+1.591038e+01 +4.855796e+00 +1.739287e+02 +2.472403e+09 -2.472403e+09 +3.496505e+09 +7.853982e-01 -2.022974e+00 -2.022974e+00
+1.786902e+01 +4.816977e+00 +1.724434e+02 +9.821249e+08 -9.821249e+08 +1.388934e+09 +7.853982e-01 -4.534429e+00 -4.534429e+00
+2.006878e+01 +4.779005e+00 +1.709091e+02 -2.739159e+09 +2.739159e+09 +3.873756e+09 -2.356194e+00 +1.447611e+00 +1.447611e+00
+2.253934e+01 +4.736864e+00 +1.693804e+02 -7.724391e+08 +7.724391e+08 +1.092394e+09 -2.356194e+00 +4.570721e+00 +4.570721e+00
+2.531403e+01 +4.701739e+00 +1.679257e+02 +4.487809e+09 -4.487809e+09 +6.346721e+09 +7.853982e-01 -7.004778e-01 -7.004778e-01
+2.843030e+01 +4.663500e+00 +1.663760e+02 +6.051812e+08 -6.051812e+08 +8.558555e+08 +7.853982e-01 -4.625122e+00 -4.625122e+00
+3.193020e+01 +4.626511e+00 +1.648732e+02 -8.918504e+09 +8.918504e+09 +1.261267e+10 -2.356194e+00 +2.794451e-01 +2.794451e-01
+3.586095e+01 +4.589144e+00 +1.633512e+02 -4.835771e+08 +4.835771e+08 +6.838813e+08 -2.356194e+00 +4.588837e+00 +4.588837e+00
+4.027560e+01 +4.546085e+00 +1.618361e+02 -9.873990e+09 +9.873990e+09 +1.396393e+10 -2.356194e+00 +2.001038e-01 +2.001038e-01
+4.523371e+01 +4.512336e+00 +1.602723e+02 +3.903853e+08 -3.903853e+08 +5.520882e+08 +7.853982e-01 -4.506449e+00 -4.506449e+00
+5.080218e+01 +4.478188e+00 +1.588068e+02 +2.245719e+09 -2.245719e+09 +3.175926e+09 +7.853982e-01 -6.975132e-01 -6.975132e-01
+5.705616e+01 +4.437530e+00 +1.572909e+02 -3.214496e+08 +3.214496e+08 +4.545984e+08 -2.356194e+00 +4.338850e+00 +4.338850e+00
+6.408003e+01 +4.398789e+00 +1.558035e+02 -9.722016e+08 +9.722016e+08 +1.374901e+09 -2.356194e+00 +1.277354e+00 +1.277354e+00
+7.196857e+01 +4.360683e+00 +1.542921e+02 +2.703315e+08 -2.703315e+08 +3.823064e+08 +7.853982e-01 -4.090258e+00 -4.090258e+00
+8.082822e+01 +4.325075e+00 +1.527810e+02 +5.662032e+08 -5.662032e+08 +8.007322e+08 +7.853982e-01 -1.738821e+00 -1.738821e+00
+9.077854e+01 +4.283634e+00 +1.512618e+02 -2.289969e+08 +2.289969e+08 +3.238505e+08 -2.356194e+00 +3.828047e+00 +3.828047e+00
+1.019538e+02 +4.246749e+00 +1.497269e+02 -3.825108e+08 +3.825108e+08 +5.409520e+08 -2.356194e+00 +2.040530e+00 +2.040530e+00
