Freq Z_mod Z_Fase Err Eri E_mod E_fase R X
+2.682696e+02 +5.027021e+06 -3.636103e-01 +7.489427e-01 +1.180128e+02 +1.180152e+02 -1.564450e+00 +5.026920e+06 -3.190225e+04
+3.393222e+02 +5.017486e+06 -3.907598e-01 +6.375373e-01 +9.347847e+01 +9.348065e+01 -1.563976e+00 +5.017369e+06 -3.421922e+04
+4.291934e+02 +5.145764e+06 -1.493226e-01 +1.878104e-01 +7.206356e+01 +7.206381e+01 -1.568190e+00 +5.145746e+06 -1.341073e+04
+5.428675e+02 +5.633104e+06 -3.897902e-01 +3.540653e-01 +5.204373e+01 +5.204494e+01 -1.563993e+00 +5.632974e+06 -3.832240e+04
+6.866488e+02 +6.063806e+06 -1.464137e-01 +9.767848e-02 +3.822423e+01 +3.822436e+01 -1.568241e+00 +6.063786e+06 -1.549544e+04
+8.685114e+02 +6.286382e+06 -2.065306e-01 +1.050763e-01 +2.915017e+01 +2.915036e+01 -1.567192e+00 +6.286341e+06 -2.266009e+04
+1.098541e+03 +6.478528e+06 -8.047907e-02 +3.141143e-02 +2.236284e+01 +2.236287e+01 -1.569392e+00 +6.478521e+06 -9.099898e+03
+1.389495e+03 +5.345896e+06 +1.861685e-01 -6.961858e-02 +2.142596e+01 +2.142607e+01 -1.574046e+00 +5.345868e+06 +1.737013e+04
+1.757511e+03 +5.202604e+06 +1.551404e-02 -4.713067e-03 +1.740610e+01 +1.740610e+01 -1.571067e+00 +5.202604e+06 +1.408715e+03
+2.222996e+03 +4.107306e+06 +2.521031e-01 -7.669703e-02 +1.743091e+01 +1.743108e+01 -1.575196e+00 +4.107266e+06 +1.807221e+04
+2.811769e+03 +3.865326e+06 +5.313558e-01 -1.358035e-01 +1.464319e+01 +1.464382e+01 -1.580070e+00 +3.865160e+06 +3.584617e+04
+3.556480e+03 +3.563444e+06 +5.924423e-01 -1.298510e-01 +1.255760e+01 +1.255827e+01 -1.581136e+00 +3.563254e+06 +3.684561e+04
+4.498433e+03 +2.888021e+06 +8.396973e-01 -1.795325e-01 +1.224932e+01 +1.225063e+01 -1.585452e+00 +2.887711e+06 +4.232382e+04
+5.689866e+03 +2.260368e+06 +8.474543e-01 -1.830277e-01 +1.237347e+01 +1.237482e+01 -1.585587e+00 +2.260121e+06 +3.343159e+04
+7.196857e+03 +1.761569e+06 +1.175188e+00 -2.574731e-01 +1.255123e+01 +1.255387e+01 -1.591307e+00 +1.761199e+06 +3.612885e+04
+9.102982e+03 +1.312660e+06 +1.182945e+00 -2.749765e-01 +1.331655e+01 +1.331939e+01 -1.591443e+00 +1.312380e+06 +2.709963e+04
+1.151395e+04 +1.060688e+06 +1.185854e+00 -2.697031e-01 +1.302912e+01 +1.303191e+01 -1.591493e+00 +1.060460e+06 +2.195155e+04
+1.456348e+04 +8.533542e+05 +1.521345e+00 -3.400006e-01 +1.280184e+01 +1.280635e+01 -1.597349e+00 +8.530534e+05 +2.265601e+04
+1.842070e+04 +6.596042e+05 +1.188763e+00 -2.717516e-01 +1.309595e+01 +1.309877e+01 -1.591544e+00 +6.594622e+05 +1.368437e+04
+2.329952e+04 +4.974653e+05 +8.426062e-01 -2.019281e-01 +1.372978e+01 +1.373126e+01 -1.585503e+00 +4.974115e+05 +7.315586e+03
