Freq Z_mod Z_Fase Err Eri E_mod E_fase R X
+5.794984e+01 +6.527778e+02 -7.495220e-01 +5.503664e+04 +4.206931e+06 +4.207291e+06 -1.557715e+00 +6.527219e+02 -8.539151e+00
+6.069215e+01 +6.368056e+02 -7.553397e-01 +5.428600e+04 +4.117589e+06 +4.117947e+06 -1.557613e+00 +6.367502e+02 -8.394870e+00
+6.356424e+01 +6.215278e+02 -7.621271e-01 +5.358444e+04 +4.028175e+06 +4.028531e+06 -1.557495e+00 +6.214728e+02 -8.267087e+00
+6.657224e+01 +6.069444e+02 -7.679449e-01 +5.279252e+04 +3.938574e+06 +3.938928e+06 -1.557393e+00 +6.068899e+02 -8.134734e+00
+6.972259e+01 +5.923611e+02 -7.737626e-01 +5.203937e+04 +3.853191e+06 +3.853542e+06 -1.557292e+00 +5.923071e+02 -7.999419e+00
+7.302202e+01 +5.784722e+02 -7.786108e-01 +5.119979e+04 +3.767417e+06 +3.767765e+06 -1.557207e+00 +5.784188e+02 -7.860803e+00
+7.647758e+01 +5.645833e+02 -7.844285e-01 +5.046324e+04 +3.685677e+06 +3.686022e+06 -1.557105e+00 +5.645304e+02 -7.729390e+00
+8.009667e+01 +5.513889e+02 -7.892767e-01 +4.964100e+04 +3.603350e+06 +3.603692e+06 -1.557021e+00 +5.513366e+02 -7.595405e+00
+8.388702e+01 +5.375000e+02 -7.931552e-01 +4.886170e+04 +3.529436e+06 +3.529774e+06 -1.556953e+00 +5.374485e+02 -7.440466e+00
+8.785674e+01 +5.236111e+02 -7.970337e-01 +4.812561e+04 +3.459347e+06 +3.459682e+06 -1.556885e+00 +5.235604e+02 -7.283647e+00
+9.201432e+01 +5.111111e+02 -8.009122e-01 +4.730396e+04 +3.383818e+06 +3.384148e+06 -1.556818e+00 +5.110612e+02 -7.144362e+00
+9.636864e+01 +4.986111e+02 -8.038211e-01 +4.646703e+04 +3.311919e+06 +3.312245e+06 -1.556767e+00 +4.985620e+02 -6.994948e+00
+1.009290e+02 +4.861111e+02 -8.076996e-01 +4.572791e+04 +3.243586e+06 +3.243908e+06 -1.556699e+00 +4.860628e+02 -6.852490e+00
+1.057052e+02 +4.736111e+02 -8.106085e-01 +4.497549e+04 +3.178765e+06 +3.179083e+06 -1.556649e+00 +4.735637e+02 -6.700326e+00
+1.107074e+02 +4.611111e+02 -8.135174e-01 +4.426571e+04 +3.117411e+06 +3.117725e+06 -1.556598e+00 +4.610646e+02 -6.546892e+00
