Freq Z_mod Z_Fase Err Eri E_mod E_fase R X
+3.517100e+02 +3.840278e+02 -5.012973e-01 +1.030956e+04 +1.178301e+06 +1.178346e+06 -1.562047e+00 +3.840131e+02 -3.359927e+00
+3.683537e+02 +3.791667e+02 -4.896618e-01 +9.738526e+03 +1.139486e+06 +1.139528e+06 -1.562250e+00 +3.791528e+02 -3.240399e+00
+3.857850e+02 +3.743056e+02 -4.780263e-01 +9.195442e+03 +1.102131e+06 +1.102170e+06 -1.562453e+00 +3.742925e+02 -3.122845e+00
+4.040412e+02 +3.694444e+02 -4.673604e-01 +8.697005e+03 +1.066181e+06 +1.066216e+06 -1.562639e+00 +3.694322e+02 -3.013517e+00
+4.231614e+02 +3.652778e+02 -4.557249e-01 +8.189669e+03 +1.029620e+06 +1.029653e+06 -1.562842e+00 +3.652662e+02 -2.905352e+00
+4.431863e+02 +3.611111e+02 -4.440893e-01 +7.707904e+03 +9.944430e+05 +9.944729e+05 -1.563046e+00 +3.611003e+02 -2.798880e+00
+4.641589e+02 +3.569444e+02 -4.334234e-01 +7.266720e+03 +9.605952e+05 +9.606227e+05 -1.563232e+00 +3.569342e+02 -2.700140e+00
+4.861239e+02 +3.527778e+02 -4.237272e-01 +6.863279e+03 +9.280258e+05 +9.280512e+05 -1.563401e+00 +3.527681e+02 -2.608921e+00
+5.091284e+02 +3.493056e+02 -4.140309e-01 +6.466863e+03 +8.949031e+05 +8.949264e+05 -1.563570e+00 +3.492964e+02 -2.524131e+00
+5.332215e+02 +3.458333e+02 -4.043346e-01 +6.090604e+03 +8.630478e+05 +8.630693e+05 -1.563739e+00 +3.458247e+02 -2.440515e+00
+5.584547e+02 +3.423611e+02 -3.936687e-01 +5.719428e+03 +8.324104e+05 +8.324301e+05 -1.563926e+00 +3.423530e+02 -2.352281e+00
+5.848820e+02 +3.388889e+02 -3.830028e-01 +5.367482e+03 +8.029432e+05 +8.029611e+05 -1.564112e+00 +3.388813e+02 -2.265340e+00
+6.125599e+02 +3.361111e+02 -3.723369e-01 +5.023415e+03 +7.730000e+05 +7.730163e+05 -1.564298e+00 +3.361040e+02 -2.184204e+00
+6.415476e+02 +3.333333e+02 -3.626406e-01 +4.710461e+03 +7.442242e+05 +7.442391e+05 -1.564467e+00 +3.333267e+02 -2.109744e+00
+6.719071e+02 +3.305556e+02 -3.529444e-01 +4.414152e+03 +7.165693e+05 +7.165829e+05 -1.564636e+00 +3.305493e+02 -2.036223e+00
+7.037033e+02 +3.277778e+02 -3.422785e-01 +4.121976e+03 +6.899908e+05 +6.900031e+05 -1.564822e+00 +3.277719e+02 -1.958095e+00
+7.370041e+02 +3.250000e+02 -3.325822e-01 +3.856922e+03 +6.644458e+05 +6.644570e+05 -1.564992e+00 +3.249945e+02 -1.886502e+00
+7.718807e+02 +3.222222e+02 -3.228859e-01 +3.606107e+03 +6.398933e+05 +6.399034e+05 -1.565161e+00 +3.222171e+02 -1.815849e+00
+8.084079e+02 +3.201389e+02 -3.131896e-01 +3.361505e+03 +6.149569e+05 +6.149661e+05 -1.565330e+00 +3.201341e+02 -1.749931e+00
+8.466635e+02 +3.180556e+02 -3.054326e-01 +3.150627e+03 +5.910172e+05 +5.910256e+05 -1.565466e+00 +3.180510e+02 -1.695484e+00
+8.867295e+02 +3.159722e+02 -2.976756e-01 +2.951200e+03 +5.680338e+05 +5.680415e+05 -1.565601e+00 +3.159680e+02 -1.641601e+00
+9.286915e+02 +3.138889e+02 -2.889490e-01 +2.753400e+03 +5.459680e+05 +5.459749e+05 -1.565753e+00 +3.138849e+02 -1.582970e+00
+9.726393e+02 +3.118056e+02 -2.811919e-01 +2.575508e+03 +5.247824e+05 +5.247887e+05 -1.565889e+00 +3.118018e+02 -1.530250e+00
+1.018667e+03 +3.097222e+02 -2.734349e-01 +2.407384e+03 +5.044414e+05 +5.044471e+05 -1.566024e+00 +3.097187e+02 -1.478094e+00
+1.066872e+03 +3.076389e+02 -2.666475e-01 +2.256731e+03 +4.849107e+05 +4.849159e+05 -1.566142e+00 +3.076356e+02 -1.431708e+00
+1.117359e+03 +3.062500e+02 -2.598601e-01 +2.109438e+03 +4.651005e+05 +4.651053e+05 -1.566261e+00 +3.062469e+02 -1.388966e+00
+1.170235e+03 +3.048611e+02 -2.530727e-01 +1.970454e+03 +4.461088e+05 +4.461131e+05 -1.566379e+00 +3.048581e+02 -1.346553e+00
+1.225613e+03 +3.034722e+02 -2.462854e-01 +1.839342e+03 +4.279015e+05 +4.279054e+05 -1.566498e+00 +3.034694e+02 -1.304468e+00
+1.283612e+03 +3.013889e+02 -2.385283e-01 +1.712676e+03 +4.113916e+05 +4.113951e+05 -1.566633e+00 +3.013863e+02 -1.254710e+00
+1.344355e+03 +3.000000e+02 -2.317409e-01 +1.596113e+03 +3.946220e+05 +3.946252e+05 -1.566752e+00 +2.999975e+02 -1.213389e+00
+1.407973e+03 +2.986111e+02 -2.259232e-01 +1.492646e+03 +3.785440e+05 +3.785470e+05 -1.566853e+00 +2.986088e+02 -1.177451e+00
+1.474602e+03 +2.972222e+02 -2.201054e-01 +1.394990e+03 +3.631290e+05 +3.631317e+05 -1.566955e+00 +2.972200e+02 -1.141795e+00
+1.544383e+03 +2.965278e+02 -2.142876e-01 +1.299790e+03 +3.475335e+05 +3.475359e+05 -1.567056e+00 +2.965257e+02 -1.109019e+00
+1.617467e+03 +2.951389e+02 -2.094395e-01 +1.218690e+03 +3.333922e+05 +3.333944e+05 -1.567141e+00 +2.951369e+02 -1.078851e+00
+1.694009e+03 +2.937500e+02 -2.036217e-01 +1.136651e+03 +3.198334e+05 +3.198354e+05 -1.567242e+00 +2.937481e+02 -1.043947e+00
+1.774173e+03 +2.923611e+02 -1.987736e-01 +1.064486e+03 +3.068329e+05 +3.068348e+05 -1.567327e+00 +2.923594e+02 -1.014273e+00
+1.858131e+03 +2.909722e+02 -1.929558e-01 +9.913495e+02 +2.943675e+05 +2.943692e+05 -1.567429e+00 +2.909706e+02 -9.799096e-01
+1.946062e+03 +2.902778e+02 -1.881077e-01 +9.249812e+02 +2.817393e+05 +2.817408e+05 -1.567513e+00 +2.902762e+02 -9.530089e-01
+2.038154e+03 +2.895833e+02 -1.832596e-01 +8.624877e+02 +2.696543e+05 +2.696557e+05 -1.567598e+00 +2.895819e+02 -9.262258e-01
+2.134604e+03 +2.881944e+02 -1.784114e-01 +8.055947e+02 +2.587112e+05 +2.587124e+05 -1.567682e+00 +2.881930e+02 -8.973977e-01
+2.235618e+03 +2.868056e+02 -1.735633e-01 +7.519164e+02 +2.482178e+05 +2.482190e+05 -1.567767e+00 +2.868042e+02 -8.688047e-01
+2.341412e+03 +2.854167e+02 -1.687152e-01 +7.012837e+02 +2.381557e+05 +2.381567e+05 -1.567852e+00 +2.854154e+02 -8.404467e-01
+2.452213e+03 +2.847222e+02 -1.638670e-01 +6.519419e+02 +2.279496e+05 +2.279505e+05 -1.567936e+00 +2.847211e+02 -8.143099e-01
+2.568257e+03 +2.840278e+02 -1.599885e-01 +6.092371e+02 +2.181821e+05 +2.181829e+05 -1.568004e+00 +2.840267e+02 -7.930972e-01
+2.689793e+03 +2.833333e+02 -1.561100e-01 +5.689985e+02 +2.088344e+05 +2.088351e+05 -1.568072e+00 +2.833323e+02 -7.719786e-01
+2.817080e+03 +2.826389e+02 -1.522315e-01 +5.310928e+02 +1.998884e+05 +1.998891e+05 -1.568139e+00 +2.826379e+02 -7.509539e-01
+2.950391e+03 +2.812500e+02 -1.483530e-01 +4.966166e+02 +1.917991e+05 +1.917998e+05 -1.568207e+00 +2.812491e+02 -7.282252e-01
+3.090010e+03 +2.798611e+02 -1.444745e-01 +4.640724e+02 +1.840418e+05 +1.840423e+05 -1.568275e+00 +2.798602e+02 -7.056845e-01
+3.236236e+03 +2.791667e+02 -1.405960e-01 +4.322811e+02 +1.761632e+05 +1.761637e+05 -1.568342e+00 +2.791658e+02 -6.850359e-01
+3.389382e+03 +2.784722e+02 -1.367175e-01 +4.023636e+02 +1.686229e+05 +1.686234e+05 -1.568410e+00 +2.784714e+02 -6.644814e-01
+3.549775e+03 +2.777778e+02 -1.338086e-01 +3.769491e+02 +1.614064e+05 +1.614068e+05 -1.568461e+00 +2.777770e+02 -6.487217e-01
+3.717758e+03 +2.770833e+02 -1.308997e-01 +3.529752e+02 +1.544996e+05 +1.545000e+05 -1.568512e+00 +2.770826e+02 -6.330325e-01
+3.893691e+03 +2.763889e+02 -1.270212e-01 +3.278621e+02 +1.478894e+05 +1.478898e+05 -1.568579e+00 +2.763882e+02 -6.127365e-01
+4.077949e+03 +2.756944e+02 -1.231427e-01 +3.042538e+02 +1.415629e+05 +1.415632e+05 -1.568647e+00 +2.756938e+02 -5.925345e-01
+4.270926e+03 +2.750000e+02 -1.212034e-01 +2.866535e+02 +1.355078e+05 +1.355081e+05 -1.568681e+00 +2.749994e+02 -5.817342e-01
+4.473036e+03 +2.750000e+02 -1.182945e-01 +2.671325e+02 +1.293851e+05 +1.293853e+05 -1.568732e+00 +2.749994e+02 -5.677726e-01
+4.684710e+03 +2.743056e+02 -1.153857e-01 +2.494202e+02 +1.238517e+05 +1.238519e+05 -1.568782e+00 +2.743050e+02 -5.524125e-01
+4.906401e+03 +2.736111e+02 -1.134464e-01 +2.347422e+02 +1.185557e+05 +1.185559e+05 -1.568816e+00 +2.736106e+02 -5.417533e-01
+5.138583e+03 +2.729167e+02 -1.115071e-01 +2.208648e+02 +1.134869e+05 +1.134872e+05 -1.568850e+00 +2.729161e+02 -5.311410e-01
+5.381752e+03 +2.722222e+02 -1.095679e-01 +2.077463e+02 +1.086356e+05 +1.086358e+05 -1.568884e+00 +2.722217e+02 -5.205758e-01
+5.636429e+03 +2.715278e+02 -1.066590e-01 +1.935871e+02 +1.039923e+05 +1.039925e+05 -1.568935e+00 +2.715273e+02 -5.054625e-01
+5.903157e+03 +2.708333e+02 -1.047198e-01 +1.819447e+02 +9.954810e+04 +9.954826e+04 -1.568969e+00 +2.708329e+02 -4.950030e-01
+6.182508e+03 +2.701389e+02 -1.027805e-01 +1.709449e+02 +9.529446e+04 +9.529462e+04 -1.569002e+00 +2.701385e+02 -4.845906e-01
+6.475078e+03 +2.694444e+02 -1.008412e-01 +1.605540e+02 +9.122319e+04 +9.122333e+04 -1.569036e+00 +2.694440e+02 -4.742251e-01
