Freq Z_mod Z_Fase Err Eri E_mod E_fase R X
+9.540955e+04 +3.279110e+04 -1.580560e+01 +1.385602e+01 +4.894787e+01 +5.087124e+01 -1.294937e+00 +3.155131e+04 -8.931451e+03
+1.206793e+05 +3.408180e+04 -1.913080e+01 +1.268164e+01 +3.655884e+01 +3.869590e+01 -1.236901e+00 +3.219956e+04 -1.116949e+04
+1.526418e+05 +3.625821e+04 -2.462190e+01 +1.198089e+01 +2.614213e+01 +2.875678e+01 -1.141063e+00 +3.296151e+04 -1.510620e+04
+1.930698e+05 +4.032430e+04 -2.574717e+01 +8.880340e+00 +1.841318e+01 +2.044274e+01 -1.121424e+00 +3.632089e+04 -1.751690e+04
+2.442053e+05 +4.187003e+04 -2.997162e+01 +7.776048e+00 +1.348393e+01 +1.556545e+01 -1.047693e+00 +3.627088e+04 -2.091705e+04
+3.088844e+05 +4.681147e+04 -3.705261e+01 +6.632292e+00 +8.784554e+00 +1.100707e+01 -9.241062e-01 +3.735942e+04 -2.820616e+04
+3.906940e+05 +5.324096e+04 -4.022814e+01 +4.941486e+00 +5.841638e+00 +7.651341e+00 -8.686829e-01 +4.064835e+04 -3.438475e+04
+4.941713e+05 +6.105952e+04 -4.522166e+01 +3.744104e+00 +3.715245e+00 +5.274596e+00 -7.815294e-01 +4.300825e+04 -4.334231e+04
+6.250552e+05 +6.948995e+04 -4.591623e+01 +2.632084e+00 +2.549222e+00 +3.664205e+00 -7.694070e-01 +4.834481e+04 -4.991626e+04
+7.906043e+05 +8.162375e+04 -5.090954e+01 +1.914216e+00 +1.555112e+00 +2.466291e+00 -6.822572e-01 +5.146757e+04 -6.335239e+04
+1.000000e+06 +1.006079e+05 -5.086820e+01 +1.227100e+00 +9.983684e-01 +1.581934e+00 -6.829787e-01 +6.349426e+04 -7.804114e+04
