Freq Z_mod Z_Fase Err Eri E_mod E_fase R X
+2.682696e+02 +4.732326e+06 +2.084699e-01 -4.561354e-01 +1.253635e+02 +1.253643e+02 -1.574435e+00 +4.732295e+06 +1.721846e+04
+3.393222e+02 +5.616285e+06 -4.654211e-02 +6.783943e-02 +8.351387e+01 +8.351390e+01 -1.569984e+00 +5.616283e+06 -4.562181e+03
+4.291934e+02 +6.150951e+06 -3.364607e-01 +3.540250e-01 +6.028611e+01 +6.028715e+01 -1.564924e+00 +6.150845e+06 -3.612031e+04
+5.428675e+02 +6.502847e+06 -2.113788e-01 +1.663261e-01 +4.508372e+01 +4.508403e+01 -1.567107e+00 +6.502803e+06 -2.399061e+04
+6.866488e+02 +6.691076e+06 +3.878509e-03 -2.344940e-03 +3.464092e+01 +3.464092e+01 -1.570864e+00 +6.691076e+06 +4.529374e+02
+8.685114e+02 +6.906514e+06 +2.501639e-01 -1.158474e-01 +2.653271e+01 +2.653296e+01 -1.575163e+00 +6.906448e+06 +3.015501e+04
+1.098541e+03 +5.943604e+06 +1.085983e-01 -4.620127e-02 +2.437548e+01 +2.437552e+01 -1.572692e+00 +5.943593e+06 +1.126548e+04
+1.389495e+03 +5.696688e+06 -1.590189e-01 +5.580410e-02 +2.010661e+01 +2.010669e+01 -1.568021e+00 +5.696666e+06 -1.581058e+04
+1.757511e+03 +5.538597e+06 +0.000000e+00 +0.000000e+00 +1.635017e+01 +1.635017e+01 -1.570796e+00 +5.538597e+06 +0.000000e+00
+2.222996e+03 +5.108833e+06 -1.570796e-01 +3.841991e-02 +1.401387e+01 +1.401392e+01 -1.568055e+00 +5.108814e+06 -1.400614e+04
+2.811769e+03 +4.086750e+06 +1.027805e-01 -2.484565e-02 +1.385038e+01 +1.385040e+01 -1.572590e+00 +4.086743e+06 +7.331046e+03
+3.556480e+03 +3.383319e+06 +4.285753e-01 -9.893664e-02 +1.322649e+01 +1.322686e+01 -1.578276e+00 +3.383225e+06 +2.530716e+04
+4.498433e+03 +2.753514e+06 +4.751174e-01 -1.065479e-01 +1.284863e+01 +1.284907e+01 -1.579089e+00 +2.753419e+06 +2.283288e+04
+5.689866e+03 +2.239375e+06 +5.129329e-01 -1.118210e-01 +1.249033e+01 +1.249083e+01 -1.579749e+00 +2.239285e+06 +2.004744e+04
+7.196857e+03 +1.706764e+06 +5.255380e-01 -1.188445e-01 +1.295644e+01 +1.295698e+01 -1.579969e+00 +1.706692e+06 +1.565485e+04
+9.102982e+03 +1.330597e+06 +8.619987e-01 -1.976776e-01 +1.313835e+01 +1.313983e+01 -1.585841e+00 +1.330447e+06 +2.001770e+04
+1.151395e+04 +1.065250e+06 +1.209125e+00 -2.738171e-01 +1.297321e+01 +1.297610e+01 -1.591900e+00 +1.065013e+06 +2.247853e+04
+1.456348e+04 +8.366111e+05 +8.649076e-01 -1.971795e-01 +1.306116e+01 +1.306265e+01 -1.585892e+00 +8.365158e+05 +1.262857e+04
+1.842070e+04 +6.582083e+05 +8.668469e-01 -1.985884e-01 +1.312505e+01 +1.312655e+01 -1.585926e+00 +6.581330e+05 +9.957872e+03
+2.329952e+04 +5.044722e+05 +5.206899e-01 -1.230514e-01 +1.353998e+01 +1.354054e+01 -1.579884e+00 +5.044514e+05 +4.584456e+03
+2.947052e+04 +3.995625e+05 +1.755026e-01 -4.140071e-02 +1.351592e+01 +1.351598e+01 -1.573859e+00 +3.995606e+05 +1.223897e+03
+3.727594e+04 +3.084514e+05 -1.667759e-01 +4.029164e-02 +1.384213e+01 +1.384219e+01 -1.567886e+00 +3.084501e+05 -8.978355e+02
+4.714866e+04 +2.446389e+05 -5.080847e-01 +1.223582e-01 +1.379775e+01 +1.379829e+01 -1.561929e+00 +2.446293e+05 -2.169368e+03
+5.963623e+04 +1.936181e+05 -8.513328e-01 +2.047976e-01 +1.378212e+01 +1.378364e+01 -1.555938e+00 +1.935967e+05 -2.876780e+03
+7.543120e+04 +1.548611e+05 -1.184885e+00 +2.817405e-01 +1.362178e+01 +1.362469e+01 -1.550116e+00 +1.548280e+05 -3.202321e+03
+9.540955e+04 +1.240486e+05 -1.518436e+00 +3.563359e-01 +1.344262e+01 +1.344734e+01 -1.544295e+00 +1.240051e+05 -3.287116e+03
+1.206793e+05 +9.720833e+04 -1.505831e+00 +3.565231e-01 +1.356232e+01 +1.356700e+01 -1.544515e+00 +9.717476e+04 -2.554508e+03
+1.526418e+05 +7.689583e+04 -1.489348e+00 +3.524264e-01 +1.355492e+01 +1.355951e+01 -1.544802e+00 +7.686986e+04 -1.998607e+03
+1.930698e+05 +6.093750e+04 -1.462198e+00 +3.451896e-01 +1.352321e+01 +1.352761e+01 -1.545276e+00 +6.091766e+04 -1.554967e+03
