Freq Z_mod Z_Fase Err Eri E_mod E_fase R X
+9.540955e+04 +3.392895e+04 -1.763533e+01 +1.489498e+01 +4.685464e+01 +4.916521e+01 -1.263002e+00 +3.233443e+04 -1.027904e+04
+1.206793e+05 +3.527419e+04 -2.243988e+01 +1.427146e+01 +3.455686e+01 +3.738785e+01 -1.179147e+00 +3.260325e+04 -1.346465e+04
+1.526418e+05 +3.833826e+04 -2.901381e+01 +1.319089e+01 +2.378348e+01 +2.719658e+01 -1.064410e+00 +3.352692e+04 -1.859484e+04
+1.930698e+05 +4.320361e+04 -3.012068e+01 +9.574948e+00 +1.650392e+01 +1.908033e+01 -1.045091e+00 +3.736984e+04 -2.168056e+04
+2.442053e+05 +4.657997e+04 -3.514380e+01 +8.053963e+00 +1.144103e+01 +1.399155e+01 -9.574213e-01 +3.808890e+04 -2.681285e+04
+3.088844e+05 +5.239391e+04 -4.045811e+01 +6.381397e+00 +7.482728e+00 +9.834300e+00 -8.646692e-01 +3.986551e+04 -3.399798e+04
+3.906940e+05 +6.034638e+04 -4.284623e+01 +4.590524e+00 +4.949299e+00 +6.750442e+00 -8.229886e-01 +4.424484e+04 -4.103753e+04
+4.941713e+05 +7.047445e+04 -4.582440e+01 +3.277598e+00 +3.184610e+00 +4.569944e+00 -7.710096e-01 +4.911080e+04 -5.054480e+04
+6.250552e+05 +7.965849e+04 -4.651463e+01 +2.319194e+00 +2.199708e+00 +3.196463e+00 -7.589628e-01 +5.481852e+04 -5.779623e+04
+7.906043e+05 +9.768088e+04 -4.903672e+01 +1.556227e+00 +1.351058e+00 +2.060874e+00 -7.149441e-01 +6.403717e+04 -7.376175e+04
+1.000000e+06 +1.126078e+05 -4.742143e+01 +1.040725e+00 +9.562780e-01 +1.413357e+00 -7.431363e-01 +7.619049e+04 -8.291875e+04
