Freq Z_mod Z_Fase Err Eri E_mod E_fase R X
+5.794984e+01 +3.053799e+06 -5.391128e-01 +8.462100e+00 +8.993077e+02 +8.993475e+02 -1.561387e+00 +3.053663e+06 -2.873366e+04
+6.069215e+01 +3.056903e+06 -3.665191e-01 +5.487532e+00 +8.578218e+02 +8.578394e+02 -1.564399e+00 +3.056840e+06 -1.955477e+04
+6.356424e+01 +3.009125e+06 -2.491942e-01 +3.618937e+00 +8.320759e+02 +8.320838e+02 -1.566447e+00 +3.009097e+06 -1.308743e+04
+6.657224e+01 +3.066292e+06 -3.257948e-01 +4.433357e+00 +7.796622e+02 +7.796748e+02 -1.565110e+00 +3.066242e+06 -1.743543e+04
+6.972259e+01 +2.928535e+06 -1.958647e-01 +2.664582e+00 +7.794598e+02 +7.794644e+02 -1.567378e+00 +2.928518e+06 -1.001113e+04
+7.302202e+01 +3.027090e+06 -1.357478e-02 +1.705891e-01 +7.200140e+02 +7.200140e+02 -1.570559e+00 +3.027090e+06 -7.171923e+02
+7.647758e+01 +3.075326e+06 +1.221730e-01 -1.442937e+00 +6.766963e+02 +6.766978e+02 -1.572929e+00 +3.075319e+06 +6.557581e+03
+8.009667e+01 +2.993764e+06 +3.034934e-01 -3.515707e+00 +6.637156e+02 +6.637249e+02 -1.576093e+00 +2.993722e+06 +1.585777e+04
+8.388702e+01 +2.977014e+06 +1.609581e-01 -1.790335e+00 +6.372983e+02 +6.373008e+02 -1.573606e+00 +2.977002e+06 +8.363164e+03
+8.785674e+01 +3.087812e+06 +3.316126e-01 -3.395471e+00 +5.866605e+02 +5.866703e+02 -1.576584e+00 +3.087761e+06 +1.787133e+04
+9.201432e+01 +3.129194e+06 +2.375587e-01 -2.291813e+00 +5.527496e+02 +5.527543e+02 -1.574943e+00 +3.129168e+06 +1.297417e+04
+9.636864e+01 +3.377375e+06 +1.289604e-01 -1.100623e+00 +4.889945e+02 +4.889958e+02 -1.573047e+00 +3.377366e+06 +7.601736e+03
+1.009290e+02 +3.466229e+06 +5.429913e-02 -4.311387e-01 +4.549321e+02 +4.549323e+02 -1.571744e+00 +3.466228e+06 +3.284940e+03
+1.057052e+02 +3.718146e+06 -7.078280e-02 +5.002675e-01 +4.049459e+02 +4.049462e+02 -1.569561e+00 +3.718143e+06 -4.593370e+03
+1.107074e+02 +3.718847e+06 -1.124768e-01 +7.588834e-01 +3.865754e+02 +3.865762e+02 -1.568833e+00 +3.718840e+06 -7.300427e+03
+1.159463e+02 +3.734465e+06 -2.404676e-01 +1.542650e+00 +3.675622e+02 +3.675654e+02 -1.566599e+00 +3.734432e+06 -1.567332e+04
+1.214332e+02 +3.759451e+06 -3.306429e-01 +2.011836e+00 +3.486190e+02 +3.486248e+02 -1.565026e+00 +3.759389e+06 -2.169495e+04
+1.271797e+02 +3.854083e+06 -3.354911e-01 +1.901241e+00 +3.246937e+02 +3.246993e+02 -1.564941e+00 +3.854017e+06 -2.256716e+04
+1.331981e+02 +4.715799e+06 -4.935403e-01 +2.182537e+00 +2.533674e+02 +2.533768e+02 -1.562182e+00 +4.715624e+06 -4.062093e+04
+1.395013e+02 +4.734382e+06 -4.751174e-01 +1.998259e+00 +2.409703e+02 +2.409786e+02 -1.562504e+00 +4.734219e+06 -3.925876e+04
