Freq Z_mod Z_Fase Err Eri E_mod E_fase R X
+5.794984e+01 +3.081312e+06 +1.163553e-01 -1.810070e+00 +8.913151e+02 +8.913170e+02 -1.572827e+00 +3.081306e+06 +6.257472e+03
+6.069215e+01 +3.043160e+06 +2.908882e-01 -4.374863e+00 +8.617023e+02 +8.617134e+02 -1.575873e+00 +3.043121e+06 +1.544992e+04
+6.356424e+01 +2.978979e+06 +4.053042e-01 -5.945587e+00 +8.404830e+02 +8.405041e+02 -1.577870e+00 +2.978905e+06 +2.107281e+04
+6.657224e+01 +3.103375e+06 +2.656779e-01 -3.572103e+00 +7.703499e+02 +7.703582e+02 -1.575433e+00 +3.103342e+06 +1.439016e+04
+6.972259e+01 +3.018542e+06 +4.179094e-01 -5.515757e+00 +7.562022e+02 +7.562223e+02 -1.578090e+00 +3.018461e+06 +2.201673e+04
+7.302202e+01 +3.051132e+06 +6.515896e-01 -8.123580e+00 +7.142944e+02 +7.143406e+02 -1.582169e+00 +3.050935e+06 +3.469790e+04
+7.647758e+01 +3.186757e+06 +7.388561e-01 -8.420972e+00 +6.529816e+02 +6.530359e+02 -1.583692e+00 +3.186492e+06 +4.109359e+04
+8.009667e+01 +3.195729e+06 +5.905031e-01 -6.408074e+00 +6.217455e+02 +6.217785e+02 -1.581103e+00 +3.195559e+06 +3.293531e+04
+8.388702e+01 +3.137250e+06 +4.605730e-01 -4.861244e+00 +6.047309e+02 +6.047505e+02 -1.578835e+00 +3.137149e+06 +2.521856e+04
+8.785674e+01 +3.122542e+06 +3.597318e-01 -3.642420e+00 +5.801339e+02 +5.801453e+02 -1.577075e+00 +3.122480e+06 +1.960476e+04
+9.201432e+01 +3.209806e+06 +3.015541e-01 -2.836133e+00 +5.388650e+02 +5.388725e+02 -1.576059e+00 +3.209761e+06 +1.689349e+04
+9.636864e+01 +3.375604e+06 +1.706544e-01 -1.457227e+00 +4.892501e+02 +4.892523e+02 -1.573775e+00 +3.375589e+06 +1.005416e+04
+1.009290e+02 +3.378396e+06 +1.435048e-01 -1.169061e+00 +4.667584e+02 +4.667599e+02 -1.573301e+00 +3.378385e+06 +8.461630e+03
+1.057052e+02 +3.536729e+06 +5.817764e-03 -4.322703e-02 +4.257179e+02 +4.257179e+02 -1.570898e+00 +3.536729e+06 +3.591164e+02
+1.107074e+02 +3.600958e+06 -3.413088e-01 +2.378196e+00 +3.992249e+02 +3.992320e+02 -1.564839e+00 +3.600894e+06 -2.145065e+04
+1.159463e+02 +3.414347e+06 -3.820332e-01 +2.680592e+00 +4.020182e+02 +4.020272e+02 -1.564129e+00 +3.414271e+06 -2.276580e+04
+1.214332e+02 +3.411118e+06 -1.376871e-01 +9.233284e-01 +3.842243e+02 +3.842254e+02 -1.568393e+00 +3.411108e+06 -8.197226e+03
+1.271797e+02 +3.581646e+06 -1.095679e-01 +6.681596e-01 +3.493969e+02 +3.493975e+02 -1.568884e+00 +3.581639e+06 -6.849250e+03
+1.331981e+02 +4.276771e+06 -3.005845e-02 +1.465717e-01 +2.793869e+02 +2.793870e+02 -1.570272e+00 +4.276770e+06 -2.243675e+03
+1.395013e+02 +4.259639e+06 -2.753742e-01 +1.287265e+00 +2.678330e+02 +2.678361e+02 -1.565990e+00 +4.259590e+06 -2.047254e+04
+1.461028e+02 +4.199542e+06 -1.570796e-01 +7.111420e-01 +2.593928e+02 +2.593938e+02 -1.568055e+00 +4.199526e+06 -1.151327e+04
