Freq Z_mod Z_Fase Err Eri E_mod E_fase R X
+1.526418e+05 +3.004796e-03 -8.502425e-01 +2.607512e+08 +2.289521e+08 +3.470018e+08 -7.205538e-01 +1.982567e-03 -2.257925e-03
+1.842070e+05 +6.635304e-04 -2.414965e+00 +8.650717e+08 -9.732341e+08 +1.302127e+09 +8.441685e-01 -4.959352e-04 -4.408184e-04
+2.222996e+05 +1.383619e+00 +1.249357e+00 -4.909430e+05 +1.634782e+05 +5.174458e+05 -2.820153e+00 +4.371308e-01 +1.312752e+00
+2.682696e+05 +1.628604e+00 -2.762863e+00 +1.346885e+05 -3.384636e+05 +3.642782e+05 +1.192066e+00 -1.513193e+00 -6.021613e-01
+3.237458e+05 +7.042780e-01 -7.504136e-01 +4.760131e+05 +5.105414e+05 +6.980265e+05 -8.203827e-01 +5.151138e-01 -4.802763e-01
+3.906940e+05 +2.986473e-01 -2.682616e+00 +6.043087e+05 -1.222864e+06 +1.364033e+06 +1.111820e+00 -2.677392e-01 -1.323100e-01
+4.714866e+05 +2.119587e-01 +1.548999e+00 -1.592195e+06 +3.471035e+04 +1.592573e+06 -3.119796e+00 +4.619670e-03 +2.119084e-01
+5.689866e+05 +2.969880e-01 -2.950859e+00 +1.785543e+05 -9.247646e+05 +9.418446e+05 +1.380063e+00 -2.916022e-01 -5.630278e-02
+6.866488e+05 +2.651412e-01 +4.904061e-01 -4.117319e+05 +7.711637e+05 +8.741948e+05 -2.061202e+00 +2.338921e-01 +1.248773e-01
+8.286428e+05 +8.718438e-02 +1.921863e+00 -2.068629e+06 -7.576098e+05 +2.202998e+06 +2.790526e+00 -2.998266e-02 +8.186670e-02
+1.000000e+06 +5.828225e-02 -1.922727e+00 +2.563390e+06 -9.413234e+05 +2.730762e+06 +3.519308e-01 -2.009053e-02 -5.471007e-02
